Order ID,Order Date,Processing Time (Days),Ship Date,Dispatch Time (Hours),Ship Mode,Expected Delivery Date,Actual Delivery Date,Delivery Distance (KM),Shipping Cost,Region,City,Category,Sales,Carrier,Delay Reason,Warehouse Location,Order Priority,Order Quantity,Customer Type
ORD103978,21-05-2023,2,23-05-2023,21,Second Class,26-05-2023,30-05-2023,698.0,886.70,West,Delhi,Office Supplies,669.36,BlueDart,Customer Not Available,WH-D,Low,9,Consumer
ORD103979,28-12-2023,3,31-12-2023,6,First Class,02-01-2024,04-01-2024,538.0,655.51,South,Bangalore,Office Supplies,2687.30,FedEx,Unknown,WH-C,High,9,Corporate
ORD103980,08-01-2023,3,11-01-2023,16,Standard Class,16-01-2023,14-01-2023,1823.0,2263.65,West,Chennai,Office Supplies,1606.32,BlueDart,Unknown,WH-C,Medium,4,Corporate
ORD103981,18-12-2023,1,19-12-2023,11,Same Day,20-12-2023,21-12-2023,109.0,84.93,South,Chennai,Furniture,4199.29,BlueDart,Inventory Issue,WH-D,Low,6,Corporate
ORD103982,04-04-2023,1,05-04-2023,22,Standard Class,10-04-2023,15-04-2023,1203.0,690.21,West,Hyderabad,Technology,546.26,Ecom Express,Inventory Issue,WH-B,Medium,6,Home Office
ORD103983,17-11-2023,1,18-11-2023,3,Second Class,21-11-2023,22-11-2023,298.0,193.39,West,Delhi,Furniture,4247.08,BlueDart,Traffic,WH-D,High,7,Consumer
ORD103984,08-02-2023,1,09-02-2023,12,First Class,11-02-2023,16-02-2023,884.0,1286.67,South,Delhi,Furniture,3073.30,Ecom Express,Weather,WH-D,Low,7,Corporate
ORD103985,22-03-2023,2,24-03-2023,17,Same Day,25-03-2023,30-03-2023,555.0,618.00,Central,Delhi,Office Supplies,4601.25,Ecom Express,Weather,WH-A,High,2,Home Office
ORD103986,06-07-2023,1,07-07-2023,20,Second Class,10-07-2023,09-07-2023,915.0,1123.53,West,Hyderabad,Office Supplies,4681.35,BlueDart,Unknown,WH-C,High,5,Home Office
ORD103987,25-03-2023,1,26-03-2023,5,Same Day,27-03-2023,31-03-2023,379.0,530.25,Central,Hyderabad,Furniture,4053.94,DHL,Unknown,WH-C,High,1,Home Office
ORD103988,29-03-2023,3,01-04-2023,11,Same Day,02-04-2023,07-04-2023,454.0,614.15,Central,Delhi,Technology,2674.05,FedEx,Carrier Delay,WH-A,Medium,2,Consumer
ORD103989,30-08-2023,3,02-09-2023,23,Standard Class,07-09-2023,08-09-2023,1473.0,1058.21,West,Chennai,Technology,755.67,BlueDart,Customer Not Available,WH-D,Low,6,Consumer
ORD103990,08-12-2023,3,11-12-2023,23,Second Class,14-12-2023,13-12-2023,1088.0,607.17,West,Delhi,Office Supplies,1165.85,Delhivery,Unknown,WH-B,Medium,5,Home Office
ORD103991,03-04-2023,2,05-04-2023,13,Same Day,06-04-2023,10-04-2023,1420.0,2023.68,West,Hyderabad,Technology,2117.87,BlueDart,Inventory Issue,WH-B,Medium,8,Corporate
ORD103992,27-03-2023,2,29-03-2023,3,Standard Class,03-04-2023,08-04-2023,816.0,1209.04,Central,Delhi,Technology,3658.66,BlueDart,Unknown,WH-A,High,1,Home Office
ORD103993,13-02-2023,3,16-02-2023,3,First Class,18-02-2023,22-02-2023,1839.0,1962.85,West,Hyderabad,Technology,2747.03,Delhivery,Inventory Issue,WH-D,Medium,9,Corporate
ORD103994,17-05-2023,3,20-05-2023,10,Same Day,21-05-2023,21-05-2023,394.0,547.03,West,Delhi,Furniture,2219.60,Ecom Express,Unknown,WH-C,Low,4,Home Office
ORD103995,15-03-2023,1,16-03-2023,13,Second Class,19-03-2023,18-03-2023,1240.0,907.45,West,Chennai,Furniture,2413.80,Ecom Express,Unknown,WH-D,Low,1,Consumer
ORD103996,05-02-2023,1,06-02-2023,3,First Class,08-02-2023,11-02-2023,671.0,410.01,West,Chennai,Office Supplies,3720.36,DHL,Traffic,WH-B,High,5,Corporate
ORD103997,11-04-2023,2,13-04-2023,19,Same Day,14-04-2023,19-04-2023,1713.0,1712.69,South,Hyderabad,Technology,220.06,BlueDart,Traffic,WH-C,Medium,9,Consumer
ORD103998,05-06-2023,2,07-06-2023,17,Same Day,08-06-2023,06-06-2023,1563.0,2049.38,West,Hyderabad,Office Supplies,2241.02,BlueDart,Unknown,WH-D,Medium,7,Consumer
ORD103999,12-09-2023,1,13-09-2023,20,Second Class,16-09-2023,19-09-2023,1268.0,1464.10,Central,Bangalore,Furniture,2884.88,FedEx,Customer Not Available,WH-C,High,3,Consumer
ORD104000,20-06-2023,3,23-06-2023,16,Same Day,24-06-2023,28-06-2023,1516.0,1724.18,Central,Mumbai,Office Supplies,2964.13,Ecom Express,Unknown,WH-A,Medium,8,Consumer
ORD104001,04-08-2023,1,05-08-2023,17,Second Class,08-08-2023,12-08-2023,1749.0,905.04,East,Bangalore,Furniture,3112.50,BlueDart,Unknown,WH-D,High,2,Corporate
ORD104002,19-06-2023,2,21-06-2023,7,Second Class,24-06-2023,25-06-2023,1150.0,940.12,South,Hyderabad,Furniture,314.57,FedEx,Traffic,WH-D,Medium,4,Consumer
ORD104003,09-09-2023,2,11-09-2023,16,Second Class,14-09-2023,15-09-2023,1281.0,1843.99,South,Hyderabad,Office Supplies,2811.84,DHL,Unknown,WH-B,Low,7,Corporate
ORD104004,26-12-2023,1,27-12-2023,13,Second Class,30-12-2023,31-12-2023,145.0,91.97,East,Delhi,Technology,2775.22,FedEx,Traffic,WH-A,High,4,Home Office
ORD104005,18-11-2023,1,19-11-2023,23,Same Day,20-11-2023,24-11-2023,1480.0,1815.02,Central,Bangalore,Office Supplies,4281.53,Ecom Express,Inventory Issue,WH-B,High,9,Home Office
ORD104006,24-02-2023,1,25-02-2023,13,First Class,27-02-2023,26-02-2023,1880.0,2367.50,Central,Mumbai,Technology,3812.38,Ecom Express,Unknown,WH-C,Medium,3,Home Office
ORD104007,01-04-2023,2,03-04-2023,11,First Class,05-04-2023,07-04-2023,878.0,1082.43,West,Bangalore,Office Supplies,204.57,DHL,Customer Not Available,WH-D,Low,1,Home Office
ORD104008,05-10-2023,3,08-10-2023,22,Standard Class,13-10-2023,12-10-2023,1860.0,2770.07,East,Chennai,Office Supplies,2801.78,BlueDart,Unknown,WH-C,Low,2,Home Office
ORD104009,11-04-2023,1,12-04-2023,16,Second Class,15-04-2023,13-04-2023,1181.0,1073.77,Central,Chennai,Office Supplies,3470.17,FedEx,Unknown,WH-B,High,9,Consumer
ORD104010,04-06-2023,2,06-06-2023,5,Same Day,07-06-2023,06-06-2023,1921.0,2270.99,East,Bangalore,Furniture,2921.71,BlueDart,Unknown,WH-D,High,5,Home Office
ORD104011,15-12-2023,2,17-12-2023,11,Same Day,18-12-2023,19-12-2023,1754.0,1216.67,East,Bangalore,Office Supplies,3398.03,BlueDart,Inventory Issue,WH-B,Low,5,Consumer
ORD104012,30-12-2023,2,01-01-2024,20,Standard Class,06-01-2024,06-01-2024,1336.0,1202.01,South,Hyderabad,Furniture,627.45,BlueDart,Unknown,WH-C,Medium,5,Consumer
ORD104013,21-05-2023,1,22-05-2023,15,First Class,24-05-2023,22-05-2023,1588.0,1574.60,Central,Delhi,Furniture,887.75,Delhivery,Unknown,WH-C,High,1,Corporate
ORD104014,22-06-2023,1,23-06-2023,11,Same Day,24-06-2023,27-06-2023,1345.0,961.44,Central,Chennai,Furniture,2934.55,DHL,Inventory Issue,WH-A,Medium,3,Consumer
ORD104015,10-01-2023,3,13-01-2023,18,Standard Class,18-01-2023,18-01-2023,1557.0,2190.40,West,Mumbai,Office Supplies,4013.39,BlueDart,Unknown,WH-C,Medium,3,Corporate
ORD104016,16-08-2023,2,18-08-2023,23,First Class,20-08-2023,18-08-2023,1324.0,1610.25,Central,Delhi,Office Supplies,178.65,DHL,Unknown,WH-D,Medium,2,Consumer
ORD104017,22-09-2023,1,23-09-2023,12,Same Day,24-09-2023,22-09-2023,847.0,663.84,South,Bangalore,Office Supplies,2209.39,BlueDart,Unknown,WH-C,Low,7,Home Office
ORD104018,05-09-2023,2,07-09-2023,19,Second Class,10-09-2023,14-09-2023,1373.0,871.80,Central,Chennai,Office Supplies,4960.67,FedEx,Traffic,WH-B,Medium,5,Consumer
ORD104019,04-09-2023,2,06-09-2023,3,Standard Class,11-09-2023,12-09-2023,1609.0,1267.68,West,Bangalore,Furniture,3840.44,FedEx,Inventory Issue,WH-D,Medium,1,Consumer
ORD104020,04-06-2023,3,07-06-2023,12,Same Day,08-06-2023,12-06-2023,601.0,674.91,Central,Chennai,Technology,2278.42,DHL,Customer Not Available,WH-D,High,1,Consumer
ORD104021,03-02-2023,1,04-02-2023,9,Standard Class,09-02-2023,14-02-2023,1310.0,1737.60,East,Mumbai,Technology,535.30,BlueDart,Traffic,WH-A,High,4,Consumer
ORD104022,09-05-2023,1,10-05-2023,20,Standard Class,15-05-2023,18-05-2023,1236.0,1239.92,South,Delhi,Furniture,1827.95,DHL,Customer Not Available,WH-A,Low,8,Home Office
ORD104023,09-06-2023,2,11-06-2023,17,Standard Class,16-06-2023,15-06-2023,956.0,575.98,West,Mumbai,Furniture,814.42,DHL,Unknown,WH-B,High,9,Corporate
ORD104024,30-03-2023,2,01-04-2023,5,Second Class,04-04-2023,08-04-2023,556.0,416.62,West,Mumbai,Technology,4607.86,Delhivery,Weather,WH-D,High,3,Corporate
ORD104025,03-04-2023,3,06-04-2023,15,First Class,08-04-2023,13-04-2023,1124.0,949.94,East,Delhi,Technology,3443.94,BlueDart,Customer Not Available,WH-B,Medium,8,Home Office
ORD104026,23-11-2023,3,26-11-2023,23,First Class,28-11-2023,01-12-2023,1480.0,1681.48,South,Delhi,Technology,4285.70,Delhivery,Customer Not Available,WH-A,Low,8,Corporate
ORD104027,29-08-2023,3,01-09-2023,18,Same Day,02-09-2023,03-09-2023,1790.0,1336.49,Central,Mumbai,Technology,4492.45,BlueDart,Carrier Delay,WH-B,Low,7,Home Office
ORD104028,19-11-2023,3,22-11-2023,12,Second Class,25-11-2023,26-11-2023,377.0,276.69,South,Bangalore,Technology,3054.10,Ecom Express,Unknown,WH-B,High,1,Corporate
ORD104029,27-04-2023,3,30-04-2023,4,First Class,02-05-2023,07-05-2023,652.0,512.60,South,Delhi,Office Supplies,82.66,Ecom Express,Unknown,WH-A,Low,7,Consumer
ORD104030,04-04-2023,3,07-04-2023,5,Same Day,08-04-2023,12-04-2023,1101.0,1202.87,South,Mumbai,Technology,2802.56,Delhivery,Customer Not Available,WH-D,Low,4,Consumer
ORD104031,12-06-2023,2,14-06-2023,22,Same Day,15-06-2023,16-06-2023,1841.0,1827.43,South,Mumbai,Office Supplies,4022.35,Ecom Express,Inventory Issue,WH-B,High,1,Home Office
ORD104032,09-04-2023,3,12-04-2023,14,Standard Class,17-04-2023,17-04-2023,1813.0,2432.39,South,Mumbai,Office Supplies,1606.72,Delhivery,Unknown,WH-B,Low,8,Consumer
ORD104033,23-04-2023,2,25-04-2023,18,Second Class,28-04-2023,01-05-2023,1709.0,2047.27,South,Bangalore,Furniture,4642.37,Ecom Express,Inventory Issue,WH-D,Low,3,Consumer
ORD104034,25-12-2023,2,27-12-2023,21,First Class,29-12-2023,01-01-2024,337.0,393.22,East,Hyderabad,Furniture,4984.26,Delhivery,Unknown,WH-A,Low,4,Home Office
ORD104035,01-04-2023,1,02-04-2023,22,Second Class,05-04-2023,03-04-2023,397.0,259.90,West,Hyderabad,Technology,2768.85,Ecom Express,Unknown,WH-D,High,1,Home Office
ORD104036,12-12-2023,2,14-12-2023,21,Second Class,17-12-2023,19-12-2023,1738.0,964.99,East,Delhi,Furniture,2679.64,DHL,Traffic,WH-A,Low,8,Home Office
ORD104037,25-07-2023,2,27-07-2023,11,First Class,29-07-2023,28-07-2023,1887.0,1905.87,Central,Hyderabad,Technology,3293.19,DHL,Unknown,WH-B,Medium,8,Consumer
ORD104038,17-01-2023,3,20-01-2023,13,First Class,22-01-2023,27-01-2023,1134.0,648.24,West,Chennai,Furniture,2853.38,DHL,Unknown,WH-D,Medium,7,Home Office
ORD104039,01-10-2023,2,03-10-2023,9,Second Class,06-10-2023,07-10-2023,1129.0,975.48,West,Delhi,Furniture,844.26,BlueDart,Weather,WH-C,High,3,Home Office
ORD104040,22-06-2023,3,25-06-2023,4,Same Day,26-06-2023,29-06-2023,1387.0,729.72,Central,Delhi,Technology,1391.99,FedEx,Traffic,WH-C,High,2,Corporate
ORD104041,26-04-2023,3,29-04-2023,22,Second Class,02-05-2023,05-05-2023,1775.0,1201.34,West,Mumbai,Furniture,1048.85,Delhivery,Customer Not Available,WH-B,Medium,4,Consumer
ORD104042,15-12-2023,3,18-12-2023,11,First Class,20-12-2023,18-12-2023,1820.0,1110.87,Central,Chennai,Technology,407.02,FedEx,Unknown,WH-B,Low,2,Home Office
ORD104043,30-06-2023,1,01-07-2023,8,Second Class,04-07-2023,09-07-2023,1357.0,1765.44,South,Hyderabad,Furniture,744.93,DHL,Unknown,WH-C,High,1,Corporate
ORD104044,01-04-2023,3,04-04-2023,11,First Class,06-04-2023,05-04-2023,1917.0,1622.02,South,Delhi,Technology,4863.02,Delhivery,Unknown,WH-D,High,9,Consumer
ORD104045,23-03-2023,2,25-03-2023,8,Same Day,26-03-2023,28-03-2023,1646.0,952.78,West,Chennai,Office Supplies,2797.15,Delhivery,Customer Not Available,WH-D,Low,5,Consumer
ORD104046,20-11-2023,3,23-11-2023,19,Second Class,26-11-2023,28-11-2023,399.0,305.43,West,Bangalore,Technology,673.22,BlueDart,Inventory Issue,WH-D,High,3,Home Office
ORD104047,24-04-2023,3,27-04-2023,21,Same Day,28-04-2023,29-04-2023,39.0,46.13,South,Bangalore,Furniture,3579.82,FedEx,Customer Not Available,WH-A,Low,3,Corporate
ORD104048,14-09-2023,3,17-09-2023,15,Second Class,20-09-2023,22-09-2023,161.0,200.55,South,Mumbai,Office Supplies,2410.10,FedEx,Unknown,WH-C,High,9,Consumer
ORD104049,27-02-2023,1,28-02-2023,13,Second Class,03-03-2023,05-03-2023,908.0,562.84,Central,Chennai,Office Supplies,1162.12,Ecom Express,Unknown,WH-C,Medium,1,Corporate
ORD104050,03-06-2023,2,05-06-2023,9,First Class,07-06-2023,11-06-2023,1301.0,1663.41,West,Delhi,Technology,4720.67,Delhivery,Unknown,WH-A,Medium,1,Corporate
ORD104051,31-12-2023,1,01-01-2024,8,Standard Class,06-01-2024,05-01-2024,971.0,845.31,West,Bangalore,Technology,1161.49,DHL,Unknown,WH-B,High,3,Home Office
ORD104052,26-04-2023,2,28-04-2023,6,First Class,30-04-2023,05-05-2023,400.0,471.75,East,Bangalore,Office Supplies,533.07,Ecom Express,Customer Not Available,WH-A,Low,5,Home Office
ORD104053,09-12-2023,1,10-12-2023,2,Second Class,13-12-2023,12-12-2023,1780.0,2085.28,South,Hyderabad,Technology,1068.58,Ecom Express,Unknown,WH-D,Medium,1,Consumer
ORD104054,23-09-2023,2,25-09-2023,16,Standard Class,30-09-2023,04-10-2023,211.0,272.95,South,Hyderabad,Technology,4564.05,Delhivery,Inventory Issue,WH-B,Medium,5,Corporate
ORD104055,11-11-2023,1,12-11-2023,10,Standard Class,17-11-2023,18-11-2023,1785.0,2136.97,West,Chennai,Technology,4296.09,Ecom Express,Weather,WH-B,High,5,Consumer
ORD104056,22-07-2023,3,25-07-2023,13,Same Day,26-07-2023,29-07-2023,1633.0,879.97,East,Hyderabad,Furniture,4476.91,Delhivery,Customer Not Available,WH-C,Medium,6,Consumer
ORD104057,10-02-2023,1,11-02-2023,23,Second Class,14-02-2023,12-02-2023,625.0,637.18,Central,Chennai,Furniture,4585.09,Delhivery,Unknown,WH-A,Low,8,Consumer
ORD104058,15-04-2023,1,16-04-2023,19,First Class,18-04-2023,19-04-2023,1334.0,888.69,Central,Delhi,Office Supplies,433.62,Ecom Express,Carrier Delay,WH-B,Low,1,Consumer
ORD104059,12-07-2023,3,15-07-2023,12,Standard Class,20-07-2023,20-07-2023,1654.0,2431.32,South,Delhi,Office Supplies,3571.09,DHL,Unknown,WH-A,Medium,9,Home Office
ORD104060,05-10-2023,3,08-10-2023,11,Standard Class,13-10-2023,15-10-2023,1564.0,1182.13,East,Delhi,Office Supplies,3339.38,Ecom Express,Weather,WH-B,High,9,Consumer
ORD104061,20-12-2023,2,22-12-2023,11,First Class,24-12-2023,28-12-2023,809.0,744.37,East,Hyderabad,Technology,4964.90,FedEx,Weather,WH-D,Low,1,Corporate
ORD104062,25-08-2023,2,27-08-2023,19,First Class,29-08-2023,27-08-2023,466.0,324.66,Central,Hyderabad,Technology,3587.64,Delhivery,Unknown,WH-A,Low,6,Home Office
ORD104063,09-08-2023,2,11-08-2023,2,Standard Class,16-08-2023,19-08-2023,256.0,162.45,South,Mumbai,Technology,3970.56,DHL,Unknown,WH-D,Low,6,Home Office
ORD104064,09-03-2023,1,10-03-2023,21,First Class,12-03-2023,15-03-2023,1295.0,1425.70,West,Bangalore,Office Supplies,3589.18,BlueDart,Inventory Issue,WH-A,Medium,8,Consumer
ORD104065,16-07-2023,2,18-07-2023,12,Same Day,19-07-2023,18-07-2023,871.0,865.06,East,Delhi,Office Supplies,3121.88,BlueDart,Unknown,WH-B,Low,8,Home Office
ORD104066,13-09-2023,1,14-09-2023,3,Standard Class,19-09-2023,19-09-2023,213.0,186.30,West,Hyderabad,Furniture,2787.47,Ecom Express,Unknown,WH-A,Low,2,Corporate
ORD104067,19-05-2023,1,20-05-2023,12,Same Day,21-05-2023,26-05-2023,959.0,561.42,South,Bangalore,Technology,4847.84,BlueDart,Traffic,WH-B,Medium,9,Consumer
ORD104068,08-11-2023,2,10-11-2023,3,Second Class,13-11-2023,16-11-2023,1595.0,1971.36,Central,Delhi,Technology,4684.89,FedEx,Unknown,WH-B,Medium,1,Corporate
ORD104069,29-05-2023,2,31-05-2023,10,Same Day,01-06-2023,01-06-2023,543.0,274.68,East,Delhi,Furniture,2217.36,Ecom Express,Unknown,WH-A,Medium,5,Corporate
ORD104070,09-04-2023,1,10-04-2023,2,First Class,12-04-2023,14-04-2023,839.0,803.48,West,Bangalore,Office Supplies,1456.56,Ecom Express,Unknown,WH-C,High,2,Home Office
ORD104071,17-03-2023,3,20-03-2023,7,Standard Class,25-03-2023,24-03-2023,507.0,574.21,East,Bangalore,Office Supplies,2569.89,DHL,Unknown,WH-D,High,1,Corporate
ORD104072,09-10-2023,3,12-10-2023,23,Same Day,13-10-2023,11-10-2023,960.0,893.48,East,Hyderabad,Office Supplies,3743.27,Delhivery,Unknown,WH-A,Medium,7,Home Office
ORD104073,19-04-2023,1,20-04-2023,3,First Class,22-04-2023,21-04-2023,518.0,324.38,East,Bangalore,Technology,2034.69,Ecom Express,Unknown,WH-B,High,9,Home Office
ORD104074,07-07-2023,2,09-07-2023,16,First Class,11-07-2023,13-07-2023,584.0,746.50,South,Bangalore,Furniture,2709.29,Ecom Express,Customer Not Available,WH-B,Low,2,Home Office
ORD104075,18-07-2023,1,19-07-2023,2,Same Day,20-07-2023,24-07-2023,1942.0,1600.10,West,Hyderabad,Furniture,1528.59,Ecom Express,Customer Not Available,WH-D,High,8,Consumer
ORD104076,30-10-2023,1,31-10-2023,19,Standard Class,05-11-2023,08-11-2023,1176.0,746.47,East,Delhi,Office Supplies,2167.14,DHL,Traffic,WH-B,High,5,Home Office
ORD104077,23-11-2023,2,25-11-2023,5,Same Day,26-11-2023,26-11-2023,1859.0,1952.44,West,Bangalore,Technology,4788.61,Ecom Express,Unknown,WH-A,Low,6,Corporate
ORD104078,03-06-2023,3,06-06-2023,14,Second Class,09-06-2023,13-06-2023,844.0,438.18,South,Mumbai,Furniture,1113.55,Delhivery,Customer Not Available,WH-C,Medium,7,Home Office
ORD104079,09-02-2023,1,10-02-2023,5,Same Day,11-02-2023,13-02-2023,1670.0,1376.19,East,Chennai,Technology,4944.24,Delhivery,Carrier Delay,WH-C,Low,4,Home Office
ORD104080,13-05-2023,3,16-05-2023,16,Same Day,17-05-2023,20-05-2023,990.0,1238.14,East,Bangalore,Office Supplies,1116.92,Ecom Express,Traffic,WH-D,Low,3,Home Office
ORD104081,12-05-2023,3,15-05-2023,3,Standard Class,20-05-2023,21-05-2023,87.0,122.91,East,Bangalore,Office Supplies,1630.22,DHL,Inventory Issue,WH-B,Low,2,Corporate
ORD104082,06-10-2023,2,08-10-2023,10,Same Day,09-10-2023,14-10-2023,1070.0,1168.15,West,Chennai,Furniture,481.47,BlueDart,Traffic,WH-D,Medium,1,Home Office
ORD104083,28-12-2023,1,29-12-2023,13,First Class,31-12-2023,31-12-2023,160.0,114.82,West,Mumbai,Office Supplies,3772.87,Ecom Express,Unknown,WH-D,High,4,Corporate
ORD104084,25-03-2023,1,26-03-2023,15,Standard Class,31-03-2023,02-04-2023,1697.0,1221.84,East,Delhi,Furniture,137.29,Ecom Express,Weather,WH-B,Low,6,Corporate
ORD104085,30-08-2023,3,02-09-2023,21,First Class,04-09-2023,02-09-2023,457.0,504.47,West,Mumbai,Office Supplies,3949.81,FedEx,Unknown,WH-C,Low,3,Consumer
ORD104086,26-04-2023,3,29-04-2023,5,Standard Class,04-05-2023,02-05-2023,1647.0,1493.44,West,Chennai,Furniture,2906.81,DHL,Unknown,WH-B,High,3,Consumer
ORD104087,19-04-2023,2,21-04-2023,16,Second Class,24-04-2023,27-04-2023,1312.0,888.57,East,Bangalore,Office Supplies,3756.40,Delhivery,Inventory Issue,WH-D,High,8,Consumer
ORD104088,09-08-2023,3,12-08-2023,5,Second Class,15-08-2023,18-08-2023,1216.0,1565.47,East,Delhi,Office Supplies,3926.45,DHL,Weather,WH-B,Low,5,Corporate
ORD104089,10-02-2023,2,12-02-2023,6,Second Class,15-02-2023,13-02-2023,621.0,434.85,Central,Mumbai,Technology,665.69,DHL,Unknown,WH-D,Low,2,Consumer
ORD104090,27-05-2023,1,28-05-2023,11,Same Day,29-05-2023,03-06-2023,628.0,515.99,Central,Mumbai,Technology,155.89,Ecom Express,Inventory Issue,WH-B,Low,9,Home Office
ORD104091,22-04-2023,2,24-04-2023,13,Second Class,27-04-2023,28-04-2023,1502.0,843.27,East,Delhi,Office Supplies,885.39,FedEx,Traffic,WH-B,High,1,Consumer
ORD104092,13-04-2023,3,16-04-2023,13,Standard Class,21-04-2023,20-04-2023,511.0,613.90,South,Mumbai,Furniture,1951.13,Ecom Express,Unknown,WH-D,Low,6,Consumer
ORD104093,15-02-2023,1,16-02-2023,9,Second Class,19-02-2023,17-02-2023,1161.0,900.10,East,Chennai,Office Supplies,412.92,DHL,Unknown,WH-C,Medium,5,Consumer
ORD104094,20-11-2023,2,22-11-2023,5,Standard Class,27-11-2023,02-12-2023,1299.0,951.99,East,Delhi,Technology,2310.86,Ecom Express,Weather,WH-C,High,3,Consumer
ORD104095,28-09-2023,1,29-09-2023,4,First Class,01-10-2023,06-10-2023,626.0,502.90,East,Chennai,Furniture,1461.19,DHL,Inventory Issue,WH-C,Medium,1,Home Office
ORD104096,14-07-2023,2,16-07-2023,2,Same Day,17-07-2023,20-07-2023,1101.0,1512.92,East,Delhi,Office Supplies,1850.98,Delhivery,Customer Not Available,WH-D,High,1,Home Office
ORD104097,07-10-2023,3,10-10-2023,19,First Class,12-10-2023,15-10-2023,1956.0,1991.24,East,Chennai,Office Supplies,4704.82,Ecom Express,Weather,WH-D,Low,5,Corporate
ORD104098,10-10-2023,3,13-10-2023,21,First Class,15-10-2023,16-10-2023,1464.0,963.14,East,Bangalore,Technology,3635.14,Ecom Express,Carrier Delay,WH-A,High,7,Consumer
ORD104099,09-02-2023,1,10-02-2023,15,Second Class,13-02-2023,11-02-2023,1886.0,2403.67,East,Bangalore,Furniture,3307.89,Delhivery,Unknown,WH-C,High,8,Corporate
ORD104100,08-07-2023,1,09-07-2023,18,Second Class,12-07-2023,13-07-2023,297.0,210.41,East,Mumbai,Furniture,3285.15,Ecom Express,Inventory Issue,WH-B,Low,3,Home Office
ORD104101,13-06-2023,1,14-06-2023,7,Second Class,17-06-2023,22-06-2023,659.0,601.32,Central,Delhi,Furniture,2799.14,DHL,Unknown,WH-A,High,7,Corporate
ORD104102,24-01-2023,2,26-01-2023,7,First Class,28-01-2023,26-01-2023,941.0,1005.06,Central,Delhi,Office Supplies,2589.25,BlueDart,Unknown,WH-D,Low,8,Consumer
ORD104103,24-01-2023,3,27-01-2023,11,Same Day,28-01-2023,27-01-2023,1800.0,1952.00,Central,Chennai,Technology,4416.66,Ecom Express,Unknown,WH-B,Low,3,Home Office
ORD104104,04-01-2023,1,05-01-2023,20,Same Day,06-01-2023,08-01-2023,761.0,433.03,South,Mumbai,Office Supplies,421.26,Delhivery,Unknown,WH-D,High,8,Corporate
ORD104105,19-11-2023,1,20-11-2023,11,First Class,22-11-2023,20-11-2023,1465.0,1958.42,West,Mumbai,Technology,1478.17,Delhivery,Unknown,WH-B,Medium,5,Consumer
ORD104106,17-10-2023,1,18-10-2023,4,Same Day,19-10-2023,21-10-2023,1000.0,979.43,South,Delhi,Technology,565.43,BlueDart,Unknown,WH-A,Low,5,Home Office
ORD104107,30-06-2023,2,02-07-2023,2,First Class,04-07-2023,02-07-2023,1880.0,2799.81,South,Bangalore,Furniture,104.71,DHL,Unknown,WH-B,Low,8,Corporate
ORD104108,05-09-2023,1,06-09-2023,19,First Class,08-09-2023,07-09-2023,671.0,816.90,East,Delhi,Office Supplies,118.64,FedEx,Unknown,WH-B,Low,6,Corporate
ORD104109,26-04-2023,1,27-04-2023,16,Same Day,28-04-2023,03-05-2023,1689.0,2520.95,Central,Delhi,Furniture,168.85,DHL,Unknown,WH-A,Low,6,Home Office
ORD104110,06-10-2023,2,08-10-2023,21,Standard Class,13-10-2023,17-10-2023,64.0,61.02,East,Hyderabad,Technology,3424.60,Ecom Express,Customer Not Available,WH-D,Medium,6,Consumer
ORD104111,31-12-2023,2,02-01-2024,5,Standard Class,07-01-2024,10-01-2024,1626.0,1041.91,East,Chennai,Technology,601.45,Delhivery,Customer Not Available,WH-C,Low,1,Consumer
ORD104112,10-03-2023,1,11-03-2023,19,Second Class,14-03-2023,16-03-2023,1732.0,2125.70,Central,Chennai,Furniture,1051.92,Delhivery,Unknown,WH-D,Medium,1,Consumer
ORD104113,17-12-2023,1,18-12-2023,11,Same Day,19-12-2023,24-12-2023,331.0,422.94,East,Hyderabad,Furniture,2123.97,DHL,Unknown,WH-D,Medium,3,Home Office
ORD104114,11-09-2023,2,13-09-2023,23,Second Class,16-09-2023,17-09-2023,1971.0,2666.44,West,Mumbai,Technology,1382.79,DHL,Traffic,WH-D,Low,2,Consumer
ORD104115,30-06-2023,3,03-07-2023,23,First Class,05-07-2023,03-07-2023,1210.0,969.75,West,Chennai,Office Supplies,4092.65,Ecom Express,Unknown,WH-B,High,9,Consumer
ORD104116,14-11-2023,2,16-11-2023,20,Standard Class,21-11-2023,24-11-2023,803.0,811.58,South,Mumbai,Furniture,3136.10,DHL,Unknown,WH-C,Medium,2,Consumer
ORD104117,18-06-2023,3,21-06-2023,18,Same Day,22-06-2023,20-06-2023,789.0,1071.07,Central,Bangalore,Office Supplies,1699.88,BlueDart,Unknown,WH-B,High,4,Consumer
ORD104118,09-11-2023,1,10-11-2023,11,Same Day,11-11-2023,12-11-2023,771.0,1052.21,West,Mumbai,Technology,1623.03,BlueDart,Unknown,WH-B,Low,7,Home Office
ORD104119,06-09-2023,1,07-09-2023,5,Same Day,08-09-2023,13-09-2023,1462.0,768.55,South,Chennai,Furniture,3434.28,FedEx,Traffic,WH-D,High,7,Home Office
ORD104120,07-07-2023,3,10-07-2023,6,Standard Class,15-07-2023,14-07-2023,523.0,612.39,East,Mumbai,Furniture,894.82,Delhivery,Unknown,WH-B,High,6,Corporate
