Order ID,Order Date,Processing Time (Days),Ship Date,Dispatch Time (Hours),Ship Mode,Expected Delivery Date,Actual Delivery Date,Delivery Distance (KM),Shipping Cost,Region,City,Category,Sales,Carrier,Delay Reason,Warehouse Location,Order Priority,Order Quantity,Customer Type
ORD102924,28-02-2023,1,01-03-2023,3,Second Class,04-03-2023,09-03-2023,1142,1512.71,Central,Bangalore,Office Supplies,773.09,Ecom Express,Weather,WH-D,High,3,Home Office
ORD102925,18-05-2023,1,19-05-2023,2,Second Class,22-05-2023,24-05-2023,411,525.77,South,Hyderabad,Technology,2367.13,Ecom Express,Unknown,WH-C,Medium,3,Consumer
ORD102926,09-04-2023,2,11-04-2023,9,Standard Class,16-04-2023,21-04-2023,1054,1186.18,South,Mumbai,Furniture,2349.25,FedEx,Traffic,WH-D,Medium,6,Corporate
ORD102927,11-07-2023,1,12-07-2023,11,First Class,14-07-2023,15-07-2023,1265,955.5,West,Delhi,Technology,4159.98,DHL,Weather,WH-A,Medium,2,Home Office
ORD102928,31-08-2023,3,03-09-2023,21,First Class,05-09-2023,09-09-2023,1338,808.2,West,Bangalore,Technology,2330.05,BlueDart,Inventory Issue,WH-A,Low,4,Consumer
ORD102929,15-11-2023,1,16-11-2023,19,Same Day,17-11-2023,17-11-2023,688,517.82,West,Delhi,Office Supplies,1696.54,FedEx,Unknown,WH-B,Medium,5,Home Office
ORD102930,18-02-2023,1,19-02-2023,21,Same Day,20-02-2023,25-02-2023,237,239.31,South,Bangalore,Technology,3076.19,BlueDart,Traffic,WH-B,Low,8,Home Office
ORD102931,01-02-2023,2,03-02-2023,12,Same Day,04-02-2023,08-02-2023,1026,1517.93,South,Hyderabad,Furniture,3253.06,Delhivery,Weather,WH-A,Low,4,Corporate
ORD102932,04-10-2023,1,05-10-2023,19,First Class,07-10-2023,10-10-2023,553,311.72,Central,Bangalore,Technology,4059.24,FedEx,Weather,WH-B,High,5,Home Office
ORD102933,20-01-2023,3,23-01-2023,17,Standard Class,28-01-2023,29-01-2023,1293,905.19,South,Hyderabad,Furniture,4507.18,FedEx,Inventory Issue,WH-C,High,4,Home Office
ORD102934,03-06-2023,1,04-06-2023,6,Second Class,07-06-2023,11-06-2023,1041,1173.5,West,Mumbai,Furniture,4455.29,BlueDart,Weather,WH-B,Medium,3,Consumer
ORD102935,09-03-2023,3,12-03-2023,8,First Class,14-03-2023,19-03-2023,500,402.18,East,Mumbai,Office Supplies,3152.28,Ecom Express,Inventory Issue,WH-B,High,6,Consumer
ORD102936,02-08-2023,2,04-08-2023,23,Standard Class,09-08-2023,13-08-2023,1344,1825.83,East,Delhi,Furniture,2645.18,Delhivery,Customer Not Available,WH-D,Medium,9,Corporate
ORD102937,23-05-2023,1,24-05-2023,3,Standard Class,29-05-2023,01-06-2023,622,397.72,East,Bangalore,Furniture,4016.04,BlueDart,Weather,WH-C,Low,6,Corporate
ORD102938,20-08-2023,2,22-08-2023,12,First Class,24-08-2023,23-08-2023,1666,2437.62,East,Mumbai,Office Supplies,1568.61,FedEx,Unknown,WH-A,High,7,Corporate
ORD102939,01-08-2023,1,02-08-2023,14,Second Class,05-08-2023,10-08-2023,852,1203.34,East,Chennai,Office Supplies,3801.76,Ecom Express,Inventory Issue,WH-C,Medium,8,Consumer
ORD102940,20-03-2023,3,23-03-2023,21,Standard Class,28-03-2023,31-03-2023,1010,1401.4,South,Chennai,Office Supplies,2555.21,Delhivery,Unknown,WH-D,High,1,Home Office
ORD102941,02-08-2023,2,04-08-2023,17,First Class,06-08-2023,05-08-2023,388,261.15,West,Delhi,Furniture,662.07,Ecom Express,Unknown,WH-B,High,7,Consumer
ORD102942,26-04-2023,1,27-04-2023,15,Second Class,30-04-2023,30-04-2023,1021,846.92,West,Mumbai,Office Supplies,3776.69,BlueDart,Unknown,WH-C,Low,8,Home Office
ORD102943,02-04-2023,3,05-04-2023,8,Same Day,06-04-2023,07-04-2023,646,842.45,Central,Hyderabad,Furniture,3259.93,Ecom Express,Carrier Delay,WH-D,High,7,Corporate
ORD102944,27-09-2023,2,29-09-2023,8,Standard Class,04-10-2023,08-10-2023,320,418.5,West,Chennai,Furniture,458,FedEx,Traffic,WH-A,Medium,1,Home Office
ORD102945,17-06-2023,1,18-06-2023,13,Standard Class,23-06-2023,23-06-2023,260,313.35,Central,Mumbai,Furniture,2279.32,FedEx,Unknown,WH-B,High,2,Consumer
ORD102946,27-02-2023,2,01-03-2023,13,First Class,03-03-2023,01-03-2023,445,421.88,West,Hyderabad,Office Supplies,2458.15,DHL,Unknown,WH-D,Low,4,Corporate
ORD102947,11-10-2023,1,12-10-2023,21,First Class,14-10-2023,17-10-2023,1143,927.65,Central,Bangalore,Furniture,3284.88,Delhivery,Traffic,WH-D,Low,5,Consumer
ORD102948,26-01-2023,3,29-01-2023,2,Second Class,01-02-2023,01-02-2023,303,443.28,Central,Mumbai,Furniture,3408.52,BlueDart,Unknown,WH-D,Low,9,Home Office
ORD102949,07-03-2023,3,10-03-2023,7,Same Day,11-03-2023,11-03-2023,919,587.48,West,Bangalore,Office Supplies,993.1,Ecom Express,Unknown,WH-A,Medium,9,Home Office
ORD102950,05-09-2023,2,07-09-2023,9,Same Day,08-09-2023,12-09-2023,1152,626.4,East,Chennai,Office Supplies,216.81,FedEx,Traffic,WH-A,Low,2,Corporate
ORD102951,11-09-2023,2,13-09-2023,14,First Class,15-09-2023,14-09-2023,260,132.37,West,Bangalore,Furniture,3980.66,DHL,Unknown,WH-D,Low,7,Consumer
ORD102952,13-02-2023,1,14-02-2023,6,First Class,16-02-2023,19-02-2023,655,835.14,West,Chennai,Furniture,4908.89,BlueDart,Inventory Issue,WH-C,Medium,3,Consumer
ORD102953,07-04-2023,3,10-04-2023,11,Second Class,13-04-2023,12-04-2023,1746,972.01,East,Delhi,Furniture,4706.4,FedEx,Unknown,WH-A,Medium,8,Corporate
ORD102954,11-02-2023,1,12-02-2023,15,First Class,14-02-2023,15-02-2023,51,52.97,West,Delhi,Office Supplies,2528.96,BlueDart,Inventory Issue,WH-C,Medium,9,Home Office
ORD102955,15-08-2023,3,18-08-2023,10,Second Class,21-08-2023,21-08-2023,1757,1523.83,Central,Chennai,Office Supplies,2668.22,FedEx,Unknown,WH-C,Medium,4,Home Office
ORD102956,19-09-2023,2,21-09-2023,18,Second Class,24-09-2023,27-09-2023,1859,1202.6,East,Hyderabad,Technology,4656.35,BlueDart,Traffic,WH-D,Medium,2,Corporate
ORD102957,16-06-2023,1,17-06-2023,4,Same Day,18-06-2023,18-06-2023,907,1125.22,East,Delhi,Office Supplies,2743.52,FedEx,Unknown,WH-D,High,9,Home Office
ORD102958,06-10-2023,1,07-10-2023,13,Second Class,10-10-2023,11-10-2023,467,259.19,South,Hyderabad,Furniture,1424.44,Ecom Express,Inventory Issue,WH-B,Low,2,Corporate
ORD102959,30-03-2023,3,02-04-2023,13,Same Day,03-04-2023,05-04-2023,1378,1127.75,Central,Hyderabad,Office Supplies,3404.07,Delhivery,Unknown,WH-A,Medium,2,Consumer
ORD102960,27-06-2023,3,30-06-2023,12,Same Day,01-07-2023,02-07-2023,1151,1222.58,Central,Hyderabad,Office Supplies,2412.13,FedEx,Weather,WH-A,Low,9,Home Office
ORD102961,16-07-2023,3,19-07-2023,23,Same Day,20-07-2023,19-07-2023,35,31.58,West,Mumbai,Technology,3935.75,BlueDart,Unknown,WH-A,High,6,Corporate
ORD102962,03-11-2023,2,05-11-2023,5,First Class,07-11-2023,06-11-2023,59,44.79,West,Mumbai,Technology,3927.37,FedEx,Unknown,WH-D,High,5,Corporate
ORD102963,24-09-2023,1,25-09-2023,9,Same Day,26-09-2023,01-10-2023,157,223.88,Central,Hyderabad,Furniture,4683,DHL,Weather,WH-A,Medium,6,Home Office
ORD102964,25-09-2023,3,28-09-2023,11,Second Class,01-10-2023,01-10-2023,460,658.25,Central,Chennai,Technology,732.21,Ecom Express,Unknown,WH-D,Low,9,Corporate
ORD102965,15-03-2023,2,17-03-2023,15,First Class,19-03-2023,18-03-2023,290,265.67,Central,Delhi,Furniture,2630.58,DHL,Unknown,WH-A,Low,1,Corporate
ORD102966,08-01-2023,3,11-01-2023,2,Second Class,14-01-2023,17-01-2023,40,35.75,West,Bangalore,Furniture,3940.01,BlueDart,Weather,WH-C,High,7,Corporate
ORD102967,24-10-2023,1,25-10-2023,13,First Class,27-10-2023,28-10-2023,822,663.67,Central,Mumbai,Furniture,2202.47,FedEx,Customer Not Available,WH-D,High,8,Consumer
ORD102968,13-06-2023,3,16-06-2023,6,Second Class,19-06-2023,19-06-2023,1938,2627.46,Central,Mumbai,Furniture,3153.08,FedEx,Unknown,WH-B,High,4,Corporate
ORD102969,26-03-2023,1,27-03-2023,15,Standard Class,01-04-2023,02-04-2023,1825,1948.95,East,Bangalore,Technology,4094.31,DHL,Traffic,WH-B,Medium,8,Corporate
ORD102970,13-03-2023,2,15-03-2023,5,Standard Class,20-03-2023,21-03-2023,1951,1150.16,Central,Hyderabad,Furniture,2393.16,Delhivery,Carrier Delay,WH-A,Medium,1,Consumer
ORD102971,24-02-2023,2,26-02-2023,18,Standard Class,03-03-2023,03-03-2023,1913,2588.9,South,Bangalore,Furniture,2070.99,Ecom Express,Unknown,WH-C,High,8,Home Office
ORD102972,16-02-2023,3,19-02-2023,23,Second Class,22-02-2023,26-02-2023,260,269.07,West,Hyderabad,Office Supplies,943.76,FedEx,Traffic,WH-C,Low,3,Corporate
ORD102973,26-08-2023,1,27-08-2023,14,First Class,29-08-2023,31-08-2023,182,166.64,East,Mumbai,Furniture,4131.52,FedEx,Weather,WH-A,Medium,4,Corporate
ORD102974,14-04-2023,1,15-04-2023,4,Same Day,16-04-2023,21-04-2023,1576,1320.48,Central,Bangalore,Office Supplies,3989.11,BlueDart,Traffic,WH-B,Low,8,Consumer
ORD102975,29-07-2023,1,30-07-2023,12,Same Day,31-07-2023,04-08-2023,1282,768.46,Central,Chennai,Technology,3728.59,DHL,Customer Not Available,WH-A,High,8,Corporate
ORD102976,11-02-2023,3,14-02-2023,12,Second Class,17-02-2023,16-02-2023,512,745.83,East,Delhi,Office Supplies,1996.91,BlueDart,Unknown,WH-C,Medium,2,Consumer
ORD102977,12-11-2023,1,13-11-2023,6,Second Class,16-11-2023,14-11-2023,1702,2112.6,East,Delhi,Technology,2936.79,Ecom Express,Unknown,WH-A,High,9,Consumer
ORD102978,25-09-2023,1,26-09-2023,7,Second Class,29-09-2023,04-10-2023,25,15.79,East,Delhi,Technology,663.73,FedEx,Weather,WH-A,Medium,4,Consumer
ORD102979,20-09-2023,1,21-09-2023,5,Second Class,24-09-2023,28-09-2023,1834,1854.67,South,Bangalore,Office Supplies,1631.62,DHL,Customer Not Available,WH-A,Low,6,Home Office
ORD102980,02-12-2023,1,03-12-2023,11,Same Day,04-12-2023,02-12-2023,79,83.39,South,Hyderabad,Technology,2205.86,DHL,Unknown,WH-C,High,8,Home Office
ORD102981,31-12-2023,3,03-01-2024,11,First Class,05-01-2024,03-01-2024,723,482.88,East,Mumbai,Technology,265.52,DHL,Unknown,WH-B,Low,4,Consumer
ORD102982,16-09-2023,3,19-09-2023,13,Same Day,20-09-2023,19-09-2023,464,430.23,Central,Delhi,Technology,562.76,Ecom Express,Unknown,WH-D,Low,8,Consumer
ORD102983,10-10-2023,1,11-10-2023,23,Second Class,14-10-2023,16-10-2023,1206,1381.77,West,Bangalore,Office Supplies,4157.14,Delhivery,Customer Not Available,WH-A,Low,7,Home Office
ORD102984,24-04-2023,1,25-04-2023,19,Standard Class,30-04-2023,01-05-2023,1410,1105.45,South,Delhi,Technology,4857.46,Delhivery,Customer Not Available,WH-D,Medium,8,Home Office
ORD102985,29-12-2023,2,31-12-2023,16,Same Day,01-01-2024,01-01-2024,1065,885.66,West,Hyderabad,Furniture,1643.85,Delhivery,Unknown,WH-D,Low,4,Corporate
ORD102986,09-02-2023,2,11-02-2023,19,Standard Class,16-02-2023,18-02-2023,1999,1243.43,West,Chennai,Office Supplies,578.37,BlueDart,Weather,WH-B,Low,2,Corporate
ORD102987,08-08-2023,1,09-08-2023,4,Standard Class,14-08-2023,12-08-2023,1148,1048.4,South,Chennai,Furniture,4680.19,BlueDart,Unknown,WH-B,Medium,4,Consumer
ORD102988,09-05-2023,1,10-05-2023,4,Second Class,13-05-2023,18-05-2023,1943,2105.93,West,Mumbai,Office Supplies,4575.84,Ecom Express,Customer Not Available,WH-C,High,5,Home Office
ORD102989,08-01-2023,2,10-01-2023,2,Same Day,11-01-2023,14-01-2023,634,390.88,Central,Chennai,Furniture,3290.56,DHL,Customer Not Available,WH-D,Low,4,Home Office
ORD102990,11-04-2023,2,13-04-2023,18,First Class,15-04-2023,14-04-2023,5,5.57,South,Chennai,Technology,1726.02,Delhivery,Unknown,WH-D,Medium,8,Corporate
ORD102991,25-06-2023,1,26-06-2023,11,Same Day,27-06-2023,01-07-2023,1749,1570.24,South,Bangalore,Furniture,607.22,FedEx,Carrier Delay,WH-A,High,5,Consumer
ORD102992,17-04-2023,3,20-04-2023,7,First Class,22-04-2023,27-04-2023,940,1107.49,West,Bangalore,Furniture,4700.49,Delhivery,Traffic,WH-A,Medium,9,Home Office
ORD102993,11-04-2023,3,14-04-2023,12,First Class,16-04-2023,15-04-2023,315,256.67,West,Mumbai,Furniture,4605.88,Ecom Express,Unknown,WH-B,Medium,7,Home Office
ORD102994,17-09-2023,1,18-09-2023,15,Second Class,21-09-2023,25-09-2023,1236,1320.67,East,Mumbai,Office Supplies,3728.85,Delhivery,Carrier Delay,WH-B,Medium,7,Home Office
ORD102995,03-09-2023,1,04-09-2023,18,First Class,06-09-2023,06-09-2023,1182,1315.33,South,Bangalore,Technology,4672.74,FedEx,Unknown,WH-B,High,5,Consumer
ORD102996,02-10-2023,2,04-10-2023,8,Same Day,05-10-2023,08-10-2023,766,911.93,West,Chennai,Technology,741.81,FedEx,Traffic,WH-C,High,3,Consumer
ORD102997,01-02-2023,2,03-02-2023,23,Same Day,04-02-2023,05-02-2023,687,863.52,Central,Hyderabad,Furniture,590.79,FedEx,Weather,WH-D,Low,8,Home Office
ORD102998,17-05-2023,3,20-05-2023,5,Standard Class,25-05-2023,27-05-2023,319,203,South,Chennai,Furniture,1000.6,Ecom Express,Carrier Delay,WH-C,Low,4,Consumer
ORD102999,12-01-2023,1,13-01-2023,12,First Class,15-01-2023,18-01-2023,311,455.69,East,Chennai,Office Supplies,1116.69,Delhivery,Inventory Issue,WH-D,Low,3,Corporate
ORD103000,29-10-2023,2,31-10-2023,20,Second Class,03-11-2023,05-11-2023,1532,2058.46,Central,Hyderabad,Furniture,4144.49,Ecom Express,Weather,WH-B,Low,4,Corporate
ORD103001,16-01-2023,3,19-01-2023,10,Second Class,22-01-2023,24-01-2023,623,661.82,East,Mumbai,Furniture,4612.59,FedEx,Weather,WH-C,Low,1,Corporate
ORD103002,09-05-2023,3,12-05-2023,22,Same Day,13-05-2023,14-05-2023,1683,2339.97,East,Bangalore,Furniture,1117.17,Delhivery,Traffic,WH-C,High,8,Consumer
ORD103003,04-03-2023,3,07-03-2023,9,First Class,09-03-2023,10-03-2023,1548,1366.01,Central,Mumbai,Office Supplies,2340.34,BlueDart,Traffic,WH-D,Medium,9,Corporate
ORD103004,19-04-2023,2,21-04-2023,21,Second Class,24-04-2023,28-04-2023,1634,873.02,East,Mumbai,Furniture,2299.7,Ecom Express,Customer Not Available,WH-D,Low,3,Home Office
ORD103005,21-01-2023,2,23-01-2023,5,First Class,25-01-2023,26-01-2023,1938,2377.99,East,Mumbai,Furniture,930.46,BlueDart,Inventory Issue,WH-C,Medium,6,Home Office
ORD103006,07-06-2023,1,08-06-2023,17,First Class,10-06-2023,10-06-2023,1125,1623.76,East,Bangalore,Furniture,4274.07,BlueDart,Unknown,WH-A,Medium,4,Consumer
ORD103007,26-09-2023,1,27-09-2023,7,Standard Class,02-10-2023,01-10-2023,1518,1004.7,East,Mumbai,Office Supplies,2636.34,DHL,Unknown,WH-D,Low,9,Corporate
ORD103008,11-06-2023,3,14-06-2023,7,Second Class,17-06-2023,15-06-2023,11,12.58,East,Mumbai,Office Supplies,2852.88,FedEx,Unknown,WH-D,Medium,2,Consumer
ORD103009,17-09-2023,3,20-09-2023,20,Standard Class,25-09-2023,26-09-2023,1814,2382.55,South,Delhi,Technology,1329.22,BlueDart,Unknown,WH-C,Medium,3,Consumer
ORD103010,12-04-2023,2,14-04-2023,3,Second Class,17-04-2023,16-04-2023,1040,1461.27,West,Chennai,Office Supplies,2817.83,Ecom Express,Unknown,WH-B,Medium,1,Consumer
ORD103011,11-08-2023,2,13-08-2023,12,First Class,15-08-2023,19-08-2023,518,402.24,South,Delhi,Technology,3973.07,FedEx,Weather,WH-A,Medium,7,Home Office
ORD103012,28-02-2023,1,01-03-2023,19,Second Class,04-03-2023,05-03-2023,1974,1241.12,South,Bangalore,Technology,1559.41,FedEx,Weather,WH-B,Medium,9,Consumer
ORD103013,04-09-2023,1,05-09-2023,10,Same Day,06-09-2023,04-09-2023,353,263.99,West,Hyderabad,Furniture,610.81,Ecom Express,Unknown,WH-C,Medium,1,Home Office
ORD103014,08-05-2023,1,09-05-2023,17,First Class,11-05-2023,14-05-2023,921,992.58,West,Hyderabad,Technology,2941,Delhivery,Carrier Delay,WH-B,Medium,3,Consumer
ORD103015,10-10-2023,2,12-10-2023,12,Second Class,15-10-2023,20-10-2023,1035,1468.38,Central,Delhi,Furniture,3197.36,Ecom Express,Traffic,WH-B,Medium,7,Corporate
ORD103016,21-11-2023,3,24-11-2023,15,Standard Class,29-11-2023,30-11-2023,504,545.6,East,Delhi,Office Supplies,1050.22,Delhivery,Carrier Delay,WH-C,Medium,3,Home Office
ORD103017,25-01-2023,1,26-01-2023,9,Standard Class,31-01-2023,30-01-2023,479,680,West,Delhi,Office Supplies,1279.11,FedEx,Unknown,WH-D,Medium,3,Consumer
ORD103018,11-05-2023,1,12-05-2023,14,First Class,14-05-2023,18-05-2023,528,670.58,Central,Chennai,Technology,807.69,Ecom Express,Traffic,WH-B,High,3,Corporate
ORD103019,19-12-2023,2,21-12-2023,11,Standard Class,26-12-2023,30-12-2023,1880,2064.97,Central,Bangalore,Furniture,4610.84,BlueDart,Traffic,WH-C,High,4,Consumer
ORD103020,15-07-2023,1,16-07-2023,13,First Class,18-07-2023,23-07-2023,1085,566.15,South,Mumbai,Technology,1104.41,Ecom Express,Carrier Delay,WH-C,High,4,Corporate
ORD103021,08-10-2023,3,11-10-2023,22,First Class,13-10-2023,13-10-2023,594,494.85,Central,Delhi,Technology,102.66,BlueDart,Unknown,WH-C,Medium,8,Home Office
ORD103022,03-06-2023,2,05-06-2023,4,First Class,07-06-2023,11-06-2023,1614,899.74,East,Chennai,Office Supplies,4208.76,BlueDart,Carrier Delay,WH-B,Low,5,Home Office
ORD103023,13-05-2023,1,14-05-2023,3,Second Class,17-05-2023,20-05-2023,237,194.87,South,Hyderabad,Technology,4025.98,FedEx,Carrier Delay,WH-D,Low,3,Consumer
ORD103024,15-08-2023,1,16-08-2023,12,First Class,18-08-2023,22-08-2023,795,447.06,West,Hyderabad,Furniture,2309.85,Delhivery,Unknown,WH-B,High,5,Consumer
ORD103025,08-07-2023,2,10-07-2023,19,Standard Class,15-07-2023,19-07-2023,1058,706.55,South,Hyderabad,Office Supplies,3995.95,Delhivery,Traffic,WH-B,Medium,9,Consumer
ORD103026,22-09-2023,2,24-09-2023,22,Same Day,25-09-2023,28-09-2023,371,337.86,South,Delhi,Office Supplies,2275.6,BlueDart,Inventory Issue,WH-A,Low,6,Corporate
ORD103027,14-05-2023,1,15-05-2023,5,Second Class,18-05-2023,23-05-2023,1854,1881.6,East,Hyderabad,Technology,1161.35,Delhivery,Carrier Delay,WH-B,Low,4,Home Office
ORD103028,30-07-2023,3,02-08-2023,9,Standard Class,07-08-2023,12-08-2023,1635,1172.53,East,Hyderabad,Technology,2158.97,Ecom Express,Traffic,WH-C,Medium,1,Consumer
ORD103029,01-03-2023,2,03-03-2023,12,First Class,05-03-2023,08-03-2023,1848,2277.8,South,Hyderabad,Technology,2460.03,BlueDart,Carrier Delay,WH-C,Medium,8,Corporate
ORD103030,30-12-2023,3,02-01-2024,16,First Class,04-01-2024,02-01-2024,60,65.42,West,Mumbai,Furniture,94.57,BlueDart,Unknown,WH-A,High,5,Corporate
ORD103031,30-12-2023,1,31-12-2023,22,Same Day,01-01-2024,31-12-2023,14,16.68,East,Hyderabad,Technology,610.98,DHL,Unknown,WH-A,Medium,9,Home Office
ORD103032,01-08-2023,3,04-08-2023,3,Standard Class,09-08-2023,11-08-2023,1943,2395.26,South,Chennai,Furniture,4380.09,Ecom Express,Unknown,WH-A,High,7,Home Office
ORD103033,04-08-2023,1,05-08-2023,20,Second Class,08-08-2023,12-08-2023,151,185.26,East,Delhi,Technology,1992.51,Delhivery,Inventory Issue,WH-A,Medium,2,Consumer
ORD103034,14-08-2023,1,15-08-2023,16,Standard Class,20-08-2023,25-08-2023,368,528.53,East,Mumbai,Technology,1690.76,Delhivery,Inventory Issue,WH-B,Medium,2,Home Office
ORD103035,11-05-2023,1,12-05-2023,14,First Class,14-05-2023,16-05-2023,1627,1199.46,Central,Mumbai,Office Supplies,4447.36,DHL,Customer Not Available,WH-B,Low,8,Consumer
ORD103036,17-03-2023,1,18-03-2023,3,Second Class,21-03-2023,23-03-2023,257,197.93,West,Delhi,Office Supplies,815.12,Ecom Express,Customer Not Available,WH-C,Medium,5,Home Office
ORD103037,13-10-2023,3,16-10-2023,4,First Class,18-10-2023,18-10-2023,1727,1026.19,South,Hyderabad,Furniture,1124.09,FedEx,Unknown,WH-B,High,5,Corporate
ORD103038,04-10-2023,1,05-10-2023,15,First Class,07-10-2023,08-10-2023,944,1031.4,South,Hyderabad,Technology,4148.36,FedEx,Inventory Issue,WH-A,Medium,6,Home Office
ORD103039,05-06-2023,1,06-06-2023,21,Standard Class,11-06-2023,15-06-2023,1773,1587.16,Central,Bangalore,Furniture,1434.29,Ecom Express,Carrier Delay,WH-D,High,7,Corporate
ORD103040,05-09-2023,3,08-09-2023,14,Same Day,09-09-2023,10-09-2023,1281,1276.13,South,Hyderabad,Office Supplies,3184.5,Delhivery,Customer Not Available,WH-A,Low,4,Corporate
ORD103041,06-08-2023,2,08-08-2023,17,First Class,10-08-2023,11-08-2023,1471,985.31,South,Chennai,Office Supplies,3710.88,FedEx,Unknown,WH-A,Low,9,Corporate
ORD103042,09-07-2023,3,12-07-2023,13,Standard Class,17-07-2023,17-07-2023,740,850.3,Central,Hyderabad,Office Supplies,1152.47,FedEx,Unknown,WH-D,High,8,Consumer
ORD103043,12-06-2023,3,15-06-2023,2,Second Class,18-06-2023,20-06-2023,344,384.94,Central,Delhi,Office Supplies,1304.37,Delhivery,Traffic,WH-D,High,6,Corporate
ORD103044,29-06-2023,3,02-07-2023,7,Same Day,03-07-2023,06-07-2023,1544,1180.83,South,Hyderabad,Furniture,2605.66,Ecom Express,Inventory Issue,WH-A,Low,1,Consumer
ORD103045,03-02-2023,1,04-02-2023,14,First Class,06-02-2023,07-02-2023,1381,1333.24,Central,Delhi,Technology,3971.46,DHL,Carrier Delay,WH-B,Medium,6,Corporate
ORD103046,10-02-2023,1,11-02-2023,23,First Class,13-02-2023,18-02-2023,628,875.62,East,Mumbai,Furniture,2794.17,Ecom Express,Unknown,WH-C,Medium,1,Corporate
ORD103047,03-11-2023,1,04-11-2023,3,Second Class,07-11-2023,10-11-2023,709,902.91,East,Bangalore,Technology,383.32,DHL,Traffic,WH-D,Medium,5,Consumer
ORD103048,04-12-2023,2,06-12-2023,19,Standard Class,11-12-2023,14-12-2023,1681,1221.99,East,Mumbai,Office Supplies,1786.64,Ecom Express,Inventory Issue,WH-C,Medium,6,Home Office
ORD103049,10-11-2023,1,11-11-2023,18,First Class,13-11-2023,13-11-2023,327,450.89,East,Delhi,Furniture,1686.66,FedEx,Unknown,WH-B,Medium,2,Consumer
ORD103050,16-03-2023,2,18-03-2023,20,Second Class,21-03-2023,26-03-2023,1168,662.62,Central,Bangalore,Technology,4047.63,BlueDart,Inventory Issue,WH-A,High,3,Corporate
ORD103051,06-10-2023,1,07-10-2023,16,First Class,09-10-2023,09-10-2023,865,790.55,West,Mumbai,Technology,1483.84,BlueDart,Unknown,WH-B,High,7,Consumer
ORD103052,25-06-2023,3,28-06-2023,9,Standard Class,03-07-2023,02-07-2023,1979,1148.05,West,Hyderabad,Office Supplies,4511.03,Delhivery,Unknown,WH-B,Medium,5,Consumer
ORD103053,30-05-2023,1,31-05-2023,10,Same Day,01-06-2023,05-06-2023,1473,2097.87,South,Hyderabad,Technology,1708.17,Ecom Express,Carrier Delay,WH-C,Low,9,Home Office
ORD103054,30-09-2023,2,02-10-2023,9,Standard Class,07-10-2023,08-10-2023,99,53.53,West,Bangalore,Technology,1010.84,Ecom Express,Carrier Delay,WH-B,Low,8,Consumer
ORD103055,21-11-2023,2,23-11-2023,9,Standard Class,28-11-2023,30-11-2023,557,362.74,East,Mumbai,Furniture,2722.7,Delhivery,Weather,WH-D,Medium,9,Home Office
ORD103056,18-04-2023,1,19-04-2023,12,Standard Class,24-04-2023,22-04-2023,1448,2048.98,Central,Chennai,Office Supplies,1962.62,Delhivery,Unknown,WH-A,Medium,6,Consumer
ORD103057,19-05-2023,3,22-05-2023,19,Second Class,25-05-2023,30-05-2023,1542,1668.69,East,Chennai,Office Supplies,3255.57,DHL,Carrier Delay,WH-D,High,2,Consumer
ORD103058,16-12-2023,1,17-12-2023,18,First Class,19-12-2023,19-12-2023,794,1028.38,East,Chennai,Technology,4582.78,DHL,Unknown,WH-B,Low,6,Home Office
ORD103059,28-09-2023,1,29-09-2023,23,Same Day,30-09-2023,03-10-2023,1178,608.33,Central,Mumbai,Technology,4706.84,BlueDart,Traffic,WH-C,Medium,5,Home Office
ORD103060,13-12-2023,1,14-12-2023,7,Second Class,17-12-2023,16-12-2023,557,511.94,East,Mumbai,Office Supplies,1175.45,FedEx,Unknown,WH-C,High,4,Consumer
ORD103061,16-10-2023,3,19-10-2023,3,Standard Class,24-10-2023,22-10-2023,1379,2047.08,East,Mumbai,Office Supplies,853.24,Ecom Express,Unknown,WH-D,High,9,Home Office
ORD103062,31-07-2023,2,02-08-2023,2,Same Day,03-08-2023,03-08-2023,120,129.58,Central,Delhi,Office Supplies,4702.79,BlueDart,Unknown,WH-D,Medium,2,Consumer
ORD103063,29-09-2023,3,02-10-2023,11,Standard Class,07-10-2023,06-10-2023,636,858.4,Central,Chennai,Technology,4071.52,BlueDart,Unknown,WH-C,Medium,3,Consumer
ORD103064,07-03-2023,2,09-03-2023,9,Standard Class,14-03-2023,17-03-2023,1265,1851.4,South,Chennai,Technology,1345.3,FedEx,Customer Not Available,WH-D,High,4,Home Office
ORD103065,05-09-2023,2,07-09-2023,17,Standard Class,12-09-2023,13-09-2023,274,324.7,South,Chennai,Office Supplies,4034.52,BlueDart,Carrier Delay,WH-B,High,7,Corporate
ORD103066,05-06-2023,2,07-06-2023,15,Same Day,08-06-2023,12-06-2023,865,715.9,East,Delhi,Office Supplies,3718.22,BlueDart,Carrier Delay,WH-A,High,1,Corporate
ORD103067,16-02-2023,3,19-02-2023,17,First Class,21-02-2023,25-02-2023,295,238.54,South,Delhi,Technology,1305.13,FedEx,Customer Not Available,WH-A,Medium,9,Corporate
ORD103068,20-07-2023,1,21-07-2023,15,Standard Class,26-07-2023,25-07-2023,1462,835.21,West,Mumbai,Technology,4533.63,BlueDart,Unknown,WH-A,High,5,Corporate
ORD103069,28-05-2023,1,29-05-2023,8,First Class,31-05-2023,31-05-2023,13,12.06,West,Chennai,Technology,1642.93,Ecom Express,Unknown,WH-C,High,1,Home Office
